X,Y,name,type,group,county,note,website,address,point_x,point_y,source,link_id,cms_link,filename
-122.499424550502411,38.013348851641652,Hawk Hill Restroom,Restroom,Hawk Hill,Marin,,,,   -122.49942455100,     37.82700704040,"Ally Gregg-Zellars, 1/3/12",0,382,HawkHill382.html
-122.424208796998215,38.01335216654725,Metal Detector,Site of Interest,Alcatraz,San Francisco,,,,   -122.42420879700,     37.82701034990,"Kat McAllister, 2/15/2012",0,383,MetalDet383.html
-122.423705994136185,38.01342575745074,Recreation Yard,Site of Interest,Alcatraz,San Francisco,,,,   -122.42370599400,     37.82708382100,"Kat McAllister, 2/15/2012",0,384,Recreati384.html
-122.4217961299873,38.013435786841619,Guard Tower,Site of Interest,Alcatraz,San Francisco,,,,   -122.42179613000,     37.82709383400,"Kat McAllister, 2/15/2012",0,385,GuardTow385.html
-122.4223615985088,38.013476402541286,Sally Port,Site of Interest,Alcatraz,San Francisco,,,,   -122.42236159900,     37.82713438350,"Kat McAllister, 2/15/2012",0,386,SallyPor386.html
-122.422105055204014,38.013509422783216,Alcatraz Historic Garden - Main Road,Site of Interest,Alcatraz,San Francisco,,,,   -122.42210505500,     37.82716735000,"M. Norelli, 2/14/2012, http://www.alcatrazgardens.org/virtual_tour.php",0,387,Alcatraz387.html
-122.51081002426298,38.013624778789705,"Parking Lot, Lower Fishermans",Parking Lot,Marin Headlands,Marin,,,,   -122.51081002400,     37.82728251810,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,388,ParkingL388.html
-122.422489494694304,38.013658132322703,Military Chapel,Site of Interest,Alcatraz,San Francisco,,,,   -122.42248949500,     37.82731581730,"Kat McAllister, 2/15/2012",0,389,Military389.html
-122.540107769104196,38.01914249311271,Parking Lot,Parking Lot,Marin Headlands,Marin,,,,   -122.54010776900,     37.83279124700,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,390,ParkingL390.html
-122.498986917911822,38.013766115363524,Parking Lot,Parking Lot,Hawk Hill,Marin,,,,   -122.49898691800,     37.82742362440,"Jill Harley, 2/15/2012",0,391,ParkingL391.html
-122.423420560110614,38.013833041318847,Alcatraz Historic Garden - Rose Terrace,Site of Interest,Alcatraz,San Francisco,,,,   -122.42342056000,     37.82749044130,"M. Norelli, 2/14/2012, http://www.alcatrazgardens.org/virtual_tour.php",0,392,Alcatraz392.html
-122.423807121101589,38.013911363160432,Water Tower,Site of Interest,Alcatraz,San Francisco,,,,   -122.42380712100,     37.82756863560,"Kat McAllister, 2/15/2012",0,393,WaterTow393.html
-122.498917000119292,38.013990856927748,Hawk Hill meeting location,Meeting Place,Hawk Hill,Marin,,,,   -122.49891700000,     37.82764799990,Park Stewardship Restoration Sites and Meeting Locations,167,394,HawkHill394.html
-122.423230101687707,38.014072238748255,Post Exchange/Officer's Club,Site of Interest,Alcatraz,San Francisco,,,,   -122.42323010200,     37.82772924910,"Kat McAllister, 2/15/2012",0,395,PostExch395.html
-122.490233166227455,38.014325957790021,Kirby Cove Campground,Campground,Kirby Cove,Marin,,,,   -122.49023316600,     37.82798255490,from O:\gis_libraries\data_library\infrastructure\campgrounds.shp,0,396,KirbyCov396.html
-122.497848940975672,38.014492996563284,"Parking Lot, Hill 129",Parking Lot,Hawk Hill,Marin,,,,   -122.49784894100,     37.82814932150,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,397,ParkingL397.html
-122.42549561173297,38.014520529189085,Fog Signal Building,Site of Interest,Alcatraz,San Francisco,,,,   -122.42549561200,     37.82817680930,"Kat McAllister, 2/15/2012",0,398,FogSigna398.html
-122.490557999551825,38.014988482011539,Kirby Cove,Park,Kirby Cove,Marin,,http://www.parksconservancy.org/visit/park-sites/kirby-cove.html,"Conzelman Road/Battery Spencer, Sausalito, CA 94965",   -122.49055800000,     37.82864399990,"Harvested from the GGNPC website, 10/14/2011",9999,399,KirbyCov399.html
-122.491751016795831,38.015158760898409,Kirby Cove Parking Lot,Parking Lot,Kirby Cove,Marin,,,,   -122.49175101700,     37.82881400150,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,400,KirbyCov400.html
-122.483305426803852,38.015946301002096,Battery Spencer Parking Lot,Parking Lot,Fort Baker,Marin,,,,   -122.48330542700,     37.82960025890,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,401,BatteryS401.html
-122.483398000317308,38.016073249198598,Battery Spencer,Restoration Site,Fort Baker,Marin,,,,   -122.48339800000,     37.82972700040,HRT work locations,111,402,BatteryS402.html
-122.515332052032392,38.016588568939746,Historic Balloon Hangar,Site of Interest,Marin Headlands,Marin,,,,   -122.51533205200,     37.83024148100,"Jill Harley, 2/15/2012",0,403,Historic403.html
-122.536652000089617,38.016658201722812,Rodeo Beach,Beach,Rodeo Beach,Marin,,,,   -122.53665200000,     37.83031100040,2011 Junior Rangers,195,404,RodeoBea404.html
-122.524885936836384,38.016974049822664,"Parking Lot, Marin Headlands VC",Parking Lot,Marin Headlands,Marin,,,,   -122.52488593700,     37.83062633410,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,405,ParkingL405.html
-122.524733999974018,38.016990743241024,Marin Headlands Visitor Center meeting location,Meeting Place,Marin Headlands,Marin,,,,   -122.52473400000,     37.83064300040,Park Stewardship Restoration Sites and Meeting Locations,163,406,MarinHea406.html
-122.525262753672962,38.01701376199842,Water Fountain,Water Fountain,Marin Headlands,Marin,,,,   -122.52526275400,     37.83066598160,"added by M. Norelli, test data",0,407,WaterFou407.html
-122.525344430101157,38.017017746187406,Restroom,Restroom,Marin Headlands,Marin,,,,   -122.52534443000,     37.83066995940,from O:\gis_projects\_Parkwide\Website\Web_Team\Park_locations\NAD83_UTM10\GGNRABuildings_pts_201111.shp,0,408,Restroom408.html
-122.524399999859952,38.017147999346946,Marin Headlands,Park,Marin Headlands,Marin,,http://www.parksconservancy.org/visit/park-sites/marin-headlands.html,"Fort Barry, Building 948, Sausalito, CA 94965",   -122.52440000000,     37.83080000040,"Harvested from the GGNPC website, 10/14/2011",9999,409,MarinHea409.html
-122.537316543323655,38.017158256628896,Rodeo Beach,Park,Rodeo Beach,Marin,,http://www.parksconservancy.org/visit/park-sites/rodeo-beach.html,,   -122.53731654300,     37.83081024100,"Harvested from the GGNPC website, 10/14/2011",9999,410,RodeoBea410.html
-122.524478367682406,38.017185619889723,Marin Headlands Visitor Center,Visitor Center,Marin Headlands,Marin,,,,   -122.52447836800,     37.83083755970,"added by M. Norelli, test data",0,411,MarinHea411.html
-122.515490049426035,38.017477623173569,Presidio Riding Club,Building,Marin Headlands,Marin,,http://marinhorsecouncil.org/resources.htm,,   -122.51549004900,     37.83112908750,"Updated Sara Solomon, 4/17/2013",0,412,Presidio412.html
-122.536471485470528,38.017684569468074,Fort Cronkhite Footbridge,Access,Rodeo Lagoon/Valley,Marin,,,,   -122.53647148500,     37.83133569690,"Jill Harley, 2/15/2012",0,413,FortCron413.html
-122.509110226455618,38.017702944656307,Rifle Range,Site of Interest,Marin Headlands,Marin,,,,   -122.50911022600,     37.83135404220,"Jill Harley, 2/15/2012",0,414,RifleRan414.html
-122.535295192019348,38.017824423213384,Parking Lot,Parking Lot,Rodeo Lagoon/Valley,Marin,,,,   -122.53529519200,     37.83147532290,"Jill Harley, 2/15/2012",0,415,ParkingL415.html
-122.537031659683137,38.018249984575235,Streetside Parking,Parking Lot,Fort Cronkhite,Marin,,,,   -122.53703166000,     37.83190019140,"Jill Harley, 2/15/2012",0,416,Streetsi416.html
-122.483688000200928,38.018357969305001,Conzelman Rd,Meeting Place,Fort Baker,Marin,,,,   -122.48368800000,     37.83200800040,All Maria and Galena sites,64,417,Conzelma417.html
-122.512366999836985,38.018400037030304,Rifle Range - Rodeo Valley,Restoration Site,Marin Headlands,Marin,,,,   -122.51236700000,     37.83204999960,HRT work locations,117,418,RifleRan418.html
-122.535331991378129,38.018467247564317,"Parking Lot, NatureBridge West",Parking Lot,Fort Cronkhite,Marin,,,,   -122.53533199100,     37.83211710070,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,419,ParkingL419.html
-122.536899999834986,38.018550282249052,Fort Cronkhite,Park,Fort Cronkhite,Marin,,http://www.parksconservancy.org/visit/park-sites/fort-cronkhite.html,"Bunker Road/Mitchell Road, Sausalito, CA 94965",   -122.53690000000,     37.83220000020,"Harvested from the GGNPC website, 10/14/2011",9999,420,FortCron420.html
-122.512356243945348,38.01857097606316,Parking Lot,Parking Lot,Marin Headlands,Marin,,,,   -122.51235624400,     37.83222066040,"Jill Harley, 2/15/2012",0,421,ParkingL421.html
-122.534470700762043,38.018616504615821,"Parking Lot, NatureBridge Central",Parking Lot,Fort Cronkhite,Marin,,,,   -122.53447070100,     37.83226611480,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,422,ParkingL422.html
-122.478097476217314,38.018725489211754,Restroom,Restroom,Fort Baker,Marin,,,,   -122.47809747600,     37.83237492200,"M. Norelli, 2/16/2012",0,423,Restroom423.html
-122.532698993163905,38.018784798024583,"Parking Lot, NatureBridge East",Parking Lot,Fort Cronkhite,Marin,,,,   -122.53269899300,     37.83243413420,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,424,ParkingL424.html
-122.479577019263871,38.018813774587407,Vista Point,Overlook,Fort Baker,Marin,,,,   -122.47957701900,     37.83246306360,"M. Norelli, 2/16/2012",0,425,VistaPoi425.html
-122.48190511942552,38.018836323123693,"Parking Lot, Dillingham Commuter Lot",Parking Lot,Fort Baker,Marin,,,,   -122.48190511900,     37.83248557540,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,426,ParkingL426.html
-122.538843504923634,38.018859980530387,"""Surfer"" Parking Lot, Rodeo Beach",Parking Lot,Fort Cronkhite,Marin,Look for the gate located approximately 3/4 of a mile down Muir woods Rd.,"http://cbk0.google.com/cbk?output=thumbnail&amp;w=90&amp;h=68&amp;ll=37.893262,-122.564560&amp;thumb=0",,   -122.53884350500,     37.83250919430,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,63,427,SurferPa427.html
-122.542900000434543,38.018866797697264,Scotty's Bluff,Site of Interest,Rodeo Lagoon/Valley,Marin,,,,   -122.54290000000,     37.83251600040,2011 Junior Rangers,196,428,ScottysB428.html
-122.473471312351052,38.018898834237774,Parking,Parking Lot,Fort Baker,Marin,,,,   -122.47347131200,     37.83254798480,"from M. Norelli, 2/15/2012",0,429,Parking429.html
-122.539340322797486,38.01890935364505,Restroom,Restroom,Fort Cronkhite,Marin,,,,   -122.53934032300,     37.83255848710,from O:\gis_projects\_Parkwide\Website\Web_Team\Park_locations\NAD83_UTM10\GGNRABuildings_pts_201111.shp,0,430,Restroom430.html
-122.526627307604045,38.018990050775436,Parking Lot,Parking Lot,Rodeo Lagoon/Valley,Marin,,,,   -122.52662730800,     37.83263905290,"Jill Harley, 2/15/2012",0,431,ParkingL431.html
-122.526825000173446,38.019084150734777,Building T1111 - Miwok Trail,Restoration Site,Rodeo Lagoon/Valley,Marin,,,,   -122.52682500000,     37.83273299960,HRT work locations,113,432,Building432.html
-122.526701886582586,38.01933038753981,Portable Restroom,Restroom,Rodeo Lagoon/Valley,Marin,,,,   -122.52670188700,     37.83297883560,"Jill Harley, 2/15/2012",0,433,Portable433.html
-122.534364457553508,38.019379230985734,Park Intern Housing,Building,Fort Cronkhite,Marin,,,,   -122.53436445800,     37.83302759950,"Monica Stafford, 2/15/2012",0,434,ParkInte434.html
-122.534104486932392,38.019427377220836,Marin Headlands Native Plant Nursery,Building,Fort Cronkhite,Marin,,,,   -122.53410448700,     37.83307566740,"added by M. Norelli, test data",0,435,MarinHea435.html
-122.480249060145866,38.019575437992842,Parking,Parking Lot,Fort Baker,Marin,,,,   -122.48024906000,     37.83322348720,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,436,Parking436.html
-122.476740690630166,38.020383762091789,Parking,Parking Lot,Fort Baker,Marin,,,,   -122.47674069100,     37.83403049560,"from M. Norelli, 2/15/2012",0,437,Parking437.html
-122.477918548002449,38.020390072112598,US Coast Guard Station,Building,Fort Baker,Marin,,,,   -122.47791854800,     37.83403679540,"M. Norelli, 2/16/2012",0,438,USCoastG438.html
-122.474262648302485,38.020414323130389,Travis Sailing Center (Presidio Yacht Club),Building,Fort Baker,Marin,,http://presidioyachtclub.org/lessonsnew.htm,,   -122.47426264800,     37.83406100690,"Updated Sara Solomon, 4/17/2013",0,439,Presidio439.html
-122.480302250548277,38.020945879968046,Parking Lot,Parking Lot,Fort Baker,Marin,,,,   -122.48030225100,     37.83459169860,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,440,ParkingL440.html
-122.533620611202053,38.020962749925864,"Parking Lot, Fort Cronkhite Maintenance",Parking Lot,Fort Cronkhite,Marin,,,,   -122.53362061100,     37.83460854120,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,441,ParkingL441.html
-122.476230157195872,38.021288485666062,Parking,Parking Lot,Fort Baker,Marin,,,,   -122.47623015700,     37.83493374680,"from M. Norelli, 2/15/2012",0,442,Parking442.html
-122.531820609133646,38.021342732916985,"Parking Lot, Marine Mammal Center",Parking Lot,Fort Cronkhite,Marin,,,,   -122.53182060900,     37.83498790580,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,443,ParkingL443.html
-122.475208244065044,38.021530313891866,Restroom,Restroom,Fort Baker,Marin,,,,   -122.47520824400,     37.83517518150,from O:\gis_projects\_Parkwide\Website\Web_Team\Park_locations\NAD83_UTM10\GGNRABuildings_pts_201111.shp,0,444,Restroom444.html
-122.530953720237818,38.021605351323942,The Marine Mammal Center,Site of Interest,Fort Cronkhite,Marin,,http://www.tmmc.org/,,   -122.53095372000,     37.83525009680,"Updated Sara Solomon, 4/17/2013",0,445,MarineMa445.html
-122.521935000399807,38.022242291177307,Rodeo Lagoon/Valley,Park,Rodeo Lagoon/Valley,Marin,,http://www.parksconservancy.org/visit/park-sites/rodeo-lagoon-valley.html,,   -122.52193500000,     37.83588600020,"Harvested from the GGNPC website, 10/14/2011",9999,446,RodeoLag446.html
-122.542981670567499,38.022371637989821,"Parking Lot, Townsley Reserve Parking",Parking Lot,Rodeo Lagoon/Valley,Marin,,,,   -122.54298167100,     37.83601513660,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,447,ParkingL447.html
-122.474551287511702,38.022458726145501,Parking,Parking Lot,Fort Baker,Marin,,,,   -122.47455128800,     37.83610208300,"from M. Norelli, 2/15/2012",0,448,Parking448.html
-122.478921999850229,38.022693024623017,Fort Baker,Park,Fort Baker,Marin,,http://www.parksconservancy.org/visit/park-sites/fort-baker.html,"Bunker Road, Sausalito, CA 94965",   -122.47892200000,     37.83633600030,"Harvested from the GGNPC website, 10/14/2011",9999,449,FortBake449.html
-122.543478154792879,38.022877819404258,Battery Townsley,Site of Interest,Rodeo Lagoon/Valley,Marin,,,,   -122.54347815500,     37.83652049440,"Mike Hsu, 2/14/2012",0,450,BatteryT450.html
-122.502418999736832,38.022905369993438,Capehart Quarry #1,Restoration Site,Marin Headlands,Marin,,,,   -122.50241900000,     37.83654800020,HRT work locations,102,451,Capehart451.html
-122.479530000009291,38.023260948680942,Fort Baker Drop in Location,Meeting Place,Fort Baker,Marin,,,,   -122.47953000000,     37.83690300040,All Maria and Galena sites,54,452,FortBake452.html
-122.500612286927364,38.02348730847558,Park Intern Housing,Site of Interest,Marin Headlands,Marin,,,,   -122.50061228700,     37.83712899190,"Monica Stafford, 2/15/2012",0,453,ParkInte453.html
-122.479418195393208,38.023934331450626,Cavallo Point - The Lodge at Golden Gate,Cafe,Fort Baker,Marin,,http://www.cavallopoint.com/,,   -122.47941819500,     37.83757528770,"Updated Sara Solomon, 4/17/2013",0,454,CavalloP454.html
-122.479381895158241,38.024069017180196,Restroom,Restroom,Fort Baker,Marin,,,,   -122.47938189500,     37.83770975430,"M. Norelli, 2/14/2012",0,455,Restroom455.html
-122.49871799993555,38.024246551557816,Capehart Quarry #2,Restoration Site,Marin Headlands,Marin,,,,   -122.49871800000,     37.83788699990,HRT work locations,118,456,Capehart456.html
-122.481703971660778,38.024291656681719,Institute at the Golden Gate,Building,Fort Baker,Marin,,,,   -122.48170397200,     37.83793203160,"Mike Hsu, 2/14/2012",0,457,Institut457.html
-122.47864689723643,38.024742406131864,Mission Blue Chapel,Site of Interest,Fort Baker,Marin,,,,   -122.47864689700,     37.83838204790,"M. Norelli, 2/14/2012",0,458,MissionB458.html
-122.485641000331668,38.025533644954258,Wolf Back Ridge meeting location,Meeting Place,Fort Baker,Marin,,,,   -122.48564100000,     37.83917199980,Park Stewardship Restoration Sites and Meeting Locations,136,459,WolfBack459.html
-122.485610999847623,38.025575713511849,Wolfback Ridge Parking,Parking Lot,Fort Baker,Marin,,,,   -122.48561100000,     37.83921399990,All Maria and Galena sites,60,460,Wolfback460.html
-122.532528405261516,38.028475074070535,Helipad and Heliparking,Parking Lot,Rodeo Lagoon/Valley,Marin,,,,   -122.53252840500,     37.84210864600,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,461,Helipada461.html
-122.482390999744709,38.02921763553141,WOLFBACK RIDGE,Restoration Site,Fort Baker,Marin,,,,   -122.48239100000,     37.84285000030,Park Stewardship Restoration Sites and Meeting Locations,151,462,WOLFBACK462.html
-122.477246052063478,38.029930488038488,Marin Water Treatment Plant,Site of Interest,Fort Baker,Marin,,,,   -122.47724605200,     37.84356169410,"M. Norelli, 2/16/2012",0,463,MarinWat463.html
-122.513882999600568,38.032164424563234,Gerbode Valley,Park,Gerbode Valley,Marin,,http://www.parksconservancy.org/visit/park-sites/gerbode-valley.html,"Bunker Road, Sausalito, CA 94965",   -122.51388300000,     37.84579200020,"Harvested from the GGNPC website, 10/14/2011",9999,464,GerbodeV464.html
-122.537783874226207,38.037676218095193,Tennessee Valley Native Plant Nursery,Building,Tennessee Valley,Marin,,,,   -122.53778387400,     37.85129484120,O:\gis_projects\_Parkwide\nurseries\data\Nurseries_lonlat.shp,0,465,Tennesse465.html
-122.53783639103645,38.037940464146182,NPS Horse Stable,Building,Tennessee Valley,Marin,,,,   -122.53783639100,     37.85155865820,"Jill Harley, 2/15/2012",0,466,NPSHorse466.html
-122.562023799558531,38.038421169586599,Pirate's Cove Beach,Beach,Tennessee Valley,Marin,,,,   -122.56202380000,     37.85203858320,"Ally Gregg-Zellars, 1/3/12",0,467,PiratesC467.html
-122.520727520258731,38.040583626394678,Portable Restroom,Restroom,Gerbode Valley,Marin,,,,   -122.52072752000,     37.85419752990,"Jill Harley, 2/15/2012",0,468,Portable468.html
-122.520486607171037,38.040625588515816,Hawk Camp Campground,Campground,Gerbode Valley,Marin,,,,   -122.52048660700,     37.85423942390,from O:\gis_libraries\data_library\infrastructure\campgrounds.shp,0,469,HawkCamp469.html
-122.533871656051943,38.046190741034501,Miwok Stables,Site of Interest,Tennessee Valley,Marin,,http://www.miwokstablescenter.org/,,   -122.53387165600,     37.85979554790,"Updated Sara Solomon, 4/17/2013",0,470,MiwokSta470.html
-122.576691000189385,38.046274328276802,Muir Beach,Beach,Muir Beach,Marin,,,,   -122.57669100000,     37.85987899960,2011 Junior Rangers,192,471,MuirBeac471.html
-122.534643393977333,38.046584163328106,"Parking Lot, Miwok Stable Parking Area",Parking Lot,Tennessee Valley,Marin,,,,   -122.53464339400,     37.86018833220,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,472,ParkingL472.html
-122.574760000173725,38.046725059261625,MUIR BEACH,Restoration Site,Muir Beach,Marin,,,,   -122.57476000000,     37.86032899970,Park Stewardship Restoration Sites and Meeting Locations,147,473,MUIRBEAC473.html
-122.536209954525631,38.046768254495824,Restroom,Restroom,Tennessee Valley,Marin,,,,   -122.53620995500,     37.86037212490,"Monica Stafford, 2/15/2012",0,474,Restroom474.html
-122.536160999930047,38.04688231430535,Tennessee Valley,Park,Tennessee Valley,Marin,,http://www.parksconservancy.org/visit/park-sites/tennessee-valley.html,"Tennessee Valley Road, Sausalito, CA 94965",   -122.53616100000,     37.86048599970,"Harvested from the GGNPC website, 10/14/2011",9999,475,Tennesse475.html
-122.535906875801459,38.047037194880211,"Parking Lot, Tennessee Valley",Parking Lot,Tennessee Valley,Marin,,,,   -122.53590687600,     37.86064062920,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,476,ParkingL476.html
-122.535950000092285,38.047140733541418,Tennessee Valley Meeting Location,Meeting Place,Tennessee Valley,Marin,Volunteers can park near the tennis courts  Look for the steep gravel road leading to Eastwood Park.  Your project leaders will meet you there,"http://cbk0.google.com/cbk?output=thumbnail&amp;w=90&amp;h=68&amp;ll=37.882511,-122.545812&amp;thumb=0",,   -122.53595000000,     37.86074399990,http://maps.google.com/maps/ms?msid=203285277320039340250.0004a792529e0d074ef20&msa=0,0,477,Tennesse477.html
-122.535828043029568,38.047157102563631,Tennessee Valley,Trailhead,Tennessee Valley,Marin,,,,   -122.53582804300,     37.86076034240,from Trails_pts_100ft_20111121,0,478,Tennesse478.html
-122.57535734066856,38.047185857347095,Marin Volunteer Stewardship Program,Meeting Place,Muir Beach,Marin,picnic tables at Muir Beach parking area,,,   -122.57535734100,     37.86078905060,"Ally Gregg-Zellars, 1/3/12",0,479,MarinVol479.html
-122.546297805499208,38.047261571730424,Haypress Campground,Campground,Tennessee Valley,Marin,,,,   -122.54629780500,     37.86086464220,from O:\gis_libraries\data_library\infrastructure\campgrounds.shp,0,480,Haypress480.html
-122.574745022864306,38.047335935839278,Muir Beach Restrooms,Restroom,Muir Beach,Marin,,,,   -122.57474502300,     37.86093888570,"Ally Gregg-Zellars, 1/3/12",0,481,MuirBeac481.html
-122.575471999732798,38.047408166893632,Muir Beach,Park,Muir Beach,Marin,,http://www.parksconservancy.org/visit/park-sites/muir-beach.html,"Highway 1, Mill Valley, CA 94965",   -122.57547200000,     37.86101099970,"Harvested from the GGNPC website, 10/14/2011",9999,482,MuirBeac482.html
-122.575673568380324,38.047514639394954,Muir Beach parking lot,Parking Lot,Muir Beach,Marin,,,,   -122.57567356800,     37.86111729950,Park Stewardship Restoration Sites and Meeting Locations,137,483,MuirBeac483.html
-122.578529000412956,38.048329661084956,Muir Beach Community Center,Meeting Place,Muir Beach,Marin,,,,   -122.57852900000,     37.86193099980,Park Stewardship Restoration Sites and Meeting Locations,179,484,MuirBeac484.html
-122.585600876878786,38.049259817005122,Muir Beach Overlook Trail,Trailhead,Muir Beach,Marin,,,,   -122.58560087700,     37.86285964790,from Trails_pts_100ft_20111121,0,485,MuirBeac485.html
-122.585585577612136,38.049479703342847,"Parking Lot, Muir Beach Overlook",Parking Lot,Muir Beach,Marin,,,,   -122.58558557800,     37.86307917780,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,486,ParkingL486.html
-122.58540044047777,38.04956768724044,Restroom,Restroom,Muir Beach,Marin,,,,   -122.58540044000,     37.86316701900,from O:\gis_projects\_Parkwide\Website\Web_Team\Park_locations\NAD83_UTM10\GGNRABuildings_pts_201111.shp,0,487,Restroom487.html
-122.585625000293362,38.049574679111437,Muir Beach Overlook,Meeting Place,Muir Beach,Marin,,,,   -122.58562500000,     37.86317399960,All Maria and Galena sites,67,488,MuirBeac488.html
-122.517771999977683,38.050719535242528,Oakwood Valley,Park,Oakwood Valley,Marin,,http://www.parksconservancy.org/visit/park-sites/oakwood-valley.html,,   -122.51777200000,     37.86431700010,"Harvested from the GGNPC website, 10/14/2011",9999,489,OakwoodV489.html
-122.574938061442253,38.051037623845048,Pelican Inn,Cafe,Muir Beach,Marin,,,"10 Pacific Way  Muir Beach, CA 94965-9729",   -122.57493806100,     37.86463457320,"Ally Gregg-Zellars, 1/3/12",0,490,PelicanI490.html
-122.574473724382656,38.051319389299707,Dias Ridge Trail,Trailhead,Muir Beach,Marin,,,,   -122.57447372400,     37.86491588210,from Trails_pts_100ft_20111121,0,491,DiasRidg491.html
-122.571777000208215,38.051772241108793,DIAS RIDGE,Restoration Site,Dias Ridge,Marin,,,,   -122.57177700000,     37.86536800000,Park Stewardship Restoration Sites and Meeting Locations,146,492,DIASRIDG492.html
-122.574326928045082,38.051851042391988,Golden Gate Dairy/stables,Site of Interest,Muir Beach,Marin,,,,   -122.57432692800,     37.86544667360,"Jill Harley, 2/15/2012",0,493,GoldenGa493.html
-122.563930763393827,38.052355854831404,"Green Gulch Farms, Zen Center",Site of Interest,Muir Beach,Marin,,,,   -122.56393076300,     37.86595066810,"Ally Gregg-Zellars, 1/3/12",0,494,GreenGul494.html
-122.510075856415511,38.053291381260053,Orchard Fire Road Trailhead,Trailhead,Oakwood Valley,Marin,coming soon,,,   -122.51007585600,     37.86688467880,"Ally Gregg-Zellars, 1/3/12",0,495,OrchardF495.html
-122.510430477983988,38.05338635604555,Orchard Fire Road,Parking Lot,Oakwood Valley,Marin,,,,   -122.51043047800,     37.86697949970,"Ally Gregg-Zellars, 1/3/12",0,496,OrchardF496.html
-122.52764100003192,38.054955398009213,OAKWOOD VALLEY,Restoration Site,Oakwood Valley,Marin,,,,   -122.52764100000,     37.86854600000,Park Stewardship Restoration Sites and Meeting Locations,149,497,OAKWOODV497.html
-122.527770999731743,38.055821801564854,Oakwood Valley Trail,Meeting Place,Oakwood Valley,Marin,,,,   -122.52777100000,     37.86941100030,All Maria and Galena sites,57,498,OakwoodV498.html
-122.520157000245206,38.055867875605358,ALTA AVE.,Restoration Site,Oakwood Valley,Marin,,,,   -122.52015700000,     37.86945699970,Park Stewardship Restoration Sites and Meeting Locations,150,499,ALTAAVE499.html
-122.589580276208579,38.056151440510796,Coastal Trail,Trailhead,Muir Beach,Marin,,,,   -122.58958027600,     37.86974010540,from Trails_pts_100ft_20111121,0,500,CoastalT500.html
-122.514806048460201,38.056380617157117,Pacheco Fire Road,Trailhead,Oakwood Valley,Marin,,,,   -122.51480604800,     37.86996891090,from Trails_pts_100ft_20111121,0,501,PachecoF501.html
-122.527064162281107,38.05651318235676,Oakwood Valley Trail,Trailhead,Oakwood Valley,Marin,,,,   -122.52706416200,     37.87010126150,from Trails_pts_100ft_20111121,0,502,OakwoodV502.html
-122.536082016072015,38.058847184778664,County View Road,Trailhead,Tennessee Valley,Marin,,,,   -122.53608201600,     37.87243148490,from Trails_pts_100ft_20111121,0,503,CountyVi503.html
-122.535903999769616,38.058966893968616,Coyote Ridge Meeting Location,Meeting Place,Tennessee Valley,Marin,,,,   -122.53590400000,     37.87255100030,HRT work locations,103,504,CoyoteRi504.html
-122.596162757804876,38.060072063793619,Slide Ranch,Site of Interest,Muir Beach,Marin,,http://www.slideranch.org/,,   -122.59616275800,     37.87365438120,"Updated Sara Solomon, 4/17/2013",0,505,SlideRan505.html
-122.596950670936536,38.060725705745334,Parking,Parking Lot,Muir Beach,Marin,,,,   -122.59695067100,     37.87430696530,"M. Norelli, 2/16/2012",0,506,Parking506.html
